Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Biological_Process_2023	Regulation Of Protein-Containing Complex Assembly (GO:0043254)	3/119	2.187430e-02	1.495315e-01	0	0	5.274796e+00	2.016260e+01	APOE;CLU;GFAP
GO_Biological_Process_2023	Positive Regulation Of Blood Vessel Endothelial Cell Migration (GO:0043536)	2/46	2.220804e-02	1.495315e-01	0	0	9.209647e+00	3.506390e+01	FOXC2;FGFBP1
GO_Biological_Process_2023	Secondary Alcohol Metabolic Process (GO:1902652)	2/47	2.312056e-02	1.495315e-01	0	0	9.004535e+00	3.392038e+01	APOF;APOE
GO_Biological_Process_2023	Positive Regulation Of Epithelial To Mesenchymal Transition (GO:0010718)	2/47	2.312056e-02	1.495315e-01	0	0	9.004535e+00	3.392038e+01	COL1A1;AGT
GO_Biological_Process_2023	Regulation Of Circadian Sleep/Wake Cycle (GO:0042749)	1/5	2.475353e-02	1.495315e-01	0	0	5.024242e+01	1.858360e+02	PTGDS
GO_Biological_Process_2023	Regulation Of Circadian Sleep/Wake Cycle, Sleep (GO:0045187)	1/5	2.475353e-02	1.495315e-01	0	0	5.024242e+01	1.858360e+02	PTGDS
GO_Biological_Process_2023	Negative Regulation Of Monocyte Chemotaxis (GO:0090027)	1/5	2.475353e-02	1.495315e-01	0	0	5.024242e+01	1.858360e+02	NBL1
GO_Biological_Process_2023	Negative Regulation Of Neuron Migration (GO:2001223)	1/5	2.475353e-02	1.495315e-01	0	0	5.024242e+01	1.858360e+02	COL3A1
GO_Biological_Process_2023	Regulation Of Hepatocyte Proliferation (GO:2000345)	1/5	2.475353e-02	1.495315e-01	0	0	5.024242e+01	1.858360e+02	PTN
GO_Biological_Process_2023	Polyamine Transport (GO:0015846)	1/5	2.475353e-02	1.495315e-01	0	0	5.024242e+01	1.858360e+02	SLC47A1
GO_Biological_Process_2023	Regulation Of Type B Pancreatic Cell Proliferation (GO:0061469)	1/5	2.475353e-02	1.495315e-01	0	0	5.024242e+01	1.858360e+02	NUPR1
GO_Biological_Process_2023	Response To Lithium Ion (GO:0010226)	1/5	2.475353e-02	1.495315e-01	0	0	5.024242e+01	1.858360e+02	CDH1
GO_Biological_Process_2023	Response To Testosterone (GO:0033574)	1/5	2.475353e-02	1.495315e-01	0	0	5.024242e+01	1.858360e+02	SPP1
GO_Biological_Process_2023	Positive Regulation Of Extrinsic Apoptotic Signaling Pathway Via Death Domain Receptors (GO:1902043)	1/5	2.475353e-02	1.495315e-01	0	0	5.024242e+01	1.858360e+02	TIMP3
GO_Biological_Process_2023	Positive Regulation Of Gap Junction Assembly (GO:1903598)	1/5	2.475353e-02	1.495315e-01	0	0	5.024242e+01	1.858360e+02	AGT
GO_Biological_Process_2023	Striated Muscle Hypertrophy (GO:0014897)	1/5	2.475353e-02	1.495315e-01	0	0	5.024242e+01	1.858360e+02	MYOC
GO_Biological_Process_2023	Succinate Transport (GO:0015744)	1/5	2.475353e-02	1.495315e-01	0	0	5.024242e+01	1.858360e+02	SLC13A3
GO_Biological_Process_2023	Transmembrane Receptor Protein Tyrosine Phosphatase Signaling Pathway (GO:0007185)	1/5	2.475353e-02	1.495315e-01	0	0	5.024242e+01	1.858360e+02	PTN
GO_Biological_Process_2023	Positive Regulation Of Receptor Binding (GO:1900122)	1/5	2.475353e-02	1.495315e-01	0	0	5.024242e+01	1.858360e+02	B2M
GO_Biological_Process_2023	Intracellular Water Homeostasis (GO:0009992)	1/5	2.475353e-02	1.495315e-01	0	0	5.024242e+01	1.858360e+02	AQP4
GO_Biological_Process_2023	Iron Coordination Entity Transport (GO:1901678)	1/5	2.475353e-02	1.495315e-01	0	0	5.024242e+01	1.858360e+02	LCN2
GO_Biological_Process_2023	Leukocyte Chemotaxis Involved In Inflammatory Response (GO:0002232)	1/5	2.475353e-02	1.495315e-01	0	0	5.024242e+01	1.858360e+02	PTN
GO_Biological_Process_2023	Lipoprotein Metabolic Process (GO:0042157)	1/5	2.475353e-02	1.495315e-01	0	0	5.024242e+01	1.858360e+02	APOE
GO_Biological_Process_2023	Protein Import (GO:0017038)	1/5	2.475353e-02	1.495315e-01	0	0	5.024242e+01	1.858360e+02	CLU
GO_Biological_Process_2023	Negative Regulation Of Cardiac Muscle Cell Apoptotic Process (GO:0010667)	1/5	2.475353e-02	1.495315e-01	0	0	5.024242e+01	1.858360e+02	NUPR1
